,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
37,3.694442,9.312894,-3.9581914,-1.7354665,-3.8781648,-0.035105366,-6.544777,-6.067611,4.783851,15.940878,-6.0554914,0.18030208,-5.100019,3.021955,-9.34949,-3.8463714,1
38,3.5405757,11.556023,-5.491616,-3.1034787,-4.8824368,-0.056978423,-8.527929,-7.1682696,4.4786386,15.198367,-5.8516874,-0.484502,-4.757435,3.1678817,-8.876556,-2.7169335,1
39,3.7292218,10.7129755,-4.5403824,-2.3514261,-4.464124,0.35331786,-7.790548,-7.227942,3.470823,12.975186,-4.6774163,-1.1198169,-3.5931416,4.212814,-7.8395863,-3.366572,1
40,3.0969846,11.2482195,-4.822589,-2.4883354,-4.8134065,0.06182612,-8.062852,-7.306175,5.0656414,14.349923,-6.45665,-1.3363013,-5.005501,4.840625,-8.396266,-2.2761388,1
41,3.2485235,10.698445,-4.7161307,-2.191156,-4.5432158,-0.025891291,-7.4576077,-6.9076166,2.5462434,9.679133,-3.3373275,0.118108235,-3.6253905,6.6017175,-6.392658,-4.1391273,1
42,3.2661176,11.691566,-4.845887,-3.2946188,-4.7080584,-0.15591063,-8.135575,-7.207196,4.778022,14.702662,-6.0532265,-0.76992756,-5.193414,4.154473,-7.5958157,-2.9897182,1
43,2.8626273,10.5386,-4.423265,-2.7444263,-4.573892,0.051706236,-7.109744,-6.7687964,3.8355703,14.891113,-5.758528,0.2712717,-4.7233906,4.5704317,-9.517381,-4.1843143,1
44,3.0910652,11.925818,-5.658455,-2.9338562,-5.06322,-0.12636535,-8.780136,-7.025524,3.83603,16.623785,-7.496224,-0.8047869,-5.234864,5.28284,-9.885423,-2.9777043,1
45,2.6184688,11.232428,-5.0800977,-2.8919652,-4.937189,-0.26643696,-7.729291,-6.826269,4.810997,15.915571,-6.2294383,-0.09568946,-5.777209,4.317939,-10.127293,-3.8974643,1
46,2.7616105,11.63824,-4.938535,-3.701762,-4.649396,0.10593198,-8.252454,-7.0012975,4.1110587,16.98693,-6.9918575,-1.7581633,-5.1158543,5.652492,-10.812372,-3.2279983,1
47,2.1880183,11.165062,-4.8670273,-3.4512358,-4.7665935,0.050308596,-7.6069293,-6.9156775,3.3409238,14.196462,-4.9446745,0.62918043,-4.835667,4.567231,-9.995478,-4.324259,1
48,3.1035986,11.694117,-5.307475,-3.593202,-4.931006,0.35154474,-8.448938,-6.796061,3.3864346,15.853847,-7.607917,-0.32447663,-5.561225,7.4344893,-10.798687,-3.5459511,1
49,2.2746634,10.302092,-4.7063785,-2.827547,-4.613534,0.27267647,-7.1866674,-6.372773,3.4472237,15.21624,-5.997617,0.2591795,-5.509315,3.9549367,-9.274438,-3.6604064,1
50,2.2209523,11.385662,-5.2010384,-4.0693626,-5.1428986,-0.02465059,-8.004564,-7.0767884,4.0255575,17.887802,-8.476085,-0.12592274,-6.636046,6.9205894,-11.88779,-3.4214902,1
51,2.2209547,11.568803,-5.027614,-3.4297225,-5.028016,0.5263737,-8.127945,-7.1502957,2.9389741,12.693385,-5.377051,1.4740313,-5.3111973,4.703804,-7.56977,-3.7814622,1
52,2.4997168,10.398089,-4.73379,-3.099733,-4.332651,0.6140655,-7.500237,-6.0878873,4.116691,17.493258,-7.907164,-0.25859198,-5.361359,5.691307,-10.977839,-2.6749513,1
53,2.1950662,10.064614,-4.4739923,-2.8414717,-4.230616,0.40895367,-7.0790124,-6.182802,2.4994047,15.548694,-7.050011,0.27390772,-4.299854,6.0908713,-10.459157,-1.963179,1
54,3.0730767,10.7227,-4.9027457,-3.648568,-4.377116,0.78911096,-7.7871633,-6.393216,5.0511003,20.647251,-9.014651,-1.5964639,-5.734874,7.378675,-15.133665,-2.1700785,1
55,3.0923824,13.516531,-6.080248,-5.291635,-5.794886,-0.15075566,-9.390305,-8.405207,4.2137465,18.554115,-8.085282,0.39904997,-6.094267,5.917247,-11.778241,-4.0058026,1
56,3.7517812,14.845429,-6.2815056,-4.906387,-5.642363,-0.28134233,-9.869701,-8.475141,4.007599,18.673922,-7.197756,1.0578121,-4.7965765,2.1829698,-10.153539,-4.1402445,1
57,4.604169,13.642732,-4.882804,-3.442279,-5.2981234,-0.10841681,-8.511336,-8.021439,5.1915855,19.917532,-7.505203,0.46201426,-5.5983095,1.8738798,-11.081561,-4.212953,1
58,3.8126042,13.966747,-5.168924,-5.3934937,-5.5578084,-0.5846344,-8.758529,-8.386345,5.652179,20.650875,-8.232835,0.20500088,-5.3291883,2.1687365,-11.967719,-3.593645,1
59,4.2706223,12.793531,-5.200483,-4.0632,-5.4260397,-0.15091546,-7.864474,-7.532811,5.30706,18.486013,-7.2675295,1.3513311,-5.6602726,1.4559836,-10.31196,-4.5609803,1
60,2.6365857,12.907823,-5.5486913,-5.602015,-5.431345,-0.96613497,-8.559854,-7.633293,6.6155777,22.192183,-7.890942,-0.16362193,-5.765099,0.41317722,-12.977994,-3.898127,1
61,3.1614964,14.57649,-6.4696965,-5.9733996,-6.0384145,-0.79720443,-9.820163,-8.628359,5.365034,15.63267,-5.866562,0.69893676,-4.510492,0.13916022,-8.179051,-3.777518,1
62,2.7032044,14.2637615,-6.1222005,-6.0560875,-5.802202,-0.61007583,-9.807941,-8.342022,4.9873786,18.847733,-6.04301,-0.9035949,-4.219765,0.34243807,-10.087293,-3.827728,1
63,3.6608815,13.85419,-5.8623314,-5.652802,-5.5510707,-0.48072508,-8.991781,-7.605741,4.5659,19.458523,-6.3619156,-0.26684716,-4.0178404,0.5966118,-11.229936,-3.9943173,1
64,3.361098,14.708392,-6.4647336,-5.8101106,-5.550589,-0.34032112,-9.84732,-7.6905365,3.944749,20.161612,-7.0122194,-0.6129248,-4.2942104,0.60989696,-11.776619,-3.6452727,1
65,2.8088195,13.479045,-6.224998,-5.961036,-5.6567826,-0.9650397,-9.244481,-7.635286,4.1302385,20.539114,-6.5314493,-0.609444,-3.4550724,0.41698545,-12.084369,-3.4067237,1
66,3.37791,14.280749,-6.7569976,-5.348451,-6.165858,-0.56263584,-9.875004,-7.981588,3.308297,18.967705,-6.7164335,-1.0130483,-3.551062,0.92088765,-10.207375,-3.05086,1
67,3.8825157,14.625053,-6.282348,-4.2682686,-6.3633404,-0.09874083,-9.543453,-8.186849,4.178687,19.87979,-6.464134,-0.8391713,-3.2914877,0.6662339,-11.788449,-2.8707595,1
68,4.326312,15.82794,-7.116898,-4.2141438,-6.8146725,-0.22100343,-10.301298,-8.788321,3.738128,21.204403,-7.766981,-0.7232236,-3.1877532,1.1546112,-13.214258,-2.4927201,1
69,4.8387594,13.786618,-6.7334614,-3.3098824,-6.010987,-0.9767174,-9.033799,-8.186537,4.019374,20.428703,-7.081897,-0.7111914,-3.2263634,1.5329974,-12.769887,-2.8554187,1
70,1.6937875,15.627389,-6.9758015,-6.683847,-6.7068686,0.2026472,-11.073181,-9.810195,5.228369,18.168661,-5.5825686,-2.2839923,-2.9206645,1.590499,-12.222195,-2.23063,1
71,2.2845063,16.078749,-7.5498633,-7.1197424,-6.328974,0.048551004,-11.854189,-10.262121,4.0623245,16.386574,-5.3170094,-1.9408176,-2.603576,2.429517,-11.237067,-2.2799695,1
72,2.1812904,17.377459,-7.0830827,-8.585506,-6.743083,-0.39552838,-12.582714,-11.6293955,6.1165204,20.588387,-6.150722,-1.9794552,-3.2319486,0.4486182,-14.75066,-2.0992393,1
73,3.2057555,14.104125,-5.582658,-7.136428,-5.215413,0.17368577,-10.402064,-9.647564,6.029286,21.212305,-6.4717736,-2.0781898,-3.4135947,1.2251043,-15.571666,-2.3562002,1
74,2.4491246,13.718506,-5.1853895,-7.115408,-5.0969286,0.33031818,-10.034499,-9.389548,7.223278,23.872173,-7.492897,-2.0226686,-4.088769,1.2342337,-17.626032,-2.7055893,1
75,3.140662,12.758149,-4.6320043,-6.6301975,-4.824036,0.5271602,-9.219999,-9.394427,6.834629,24.126886,-7.509966,-1.7693614,-3.8685343,1.2432612,-17.513992,-2.7026498,1
76,1.7851434,13.329172,-4.360221,-7.814502,-4.9926214,0.0009563985,-9.219054,-10.024963,8.251712,23.565718,-7.3132067,-3.0030801,-4.5681767,0.5129641,-16.700106,-1.9596155,1
77,2.459393,13.247605,-4.4643264,-6.976256,-4.516639,0.1472746,-9.098258,-9.352305,6.3886294,23.04489,-7.1253486,-1.2677349,-4.148558,0.39819002,-16.123251,-2.5012581,1
78,1.0830245,15.708381,-5.469249,-8.680481,-5.912068,-1.0101225,-10.073417,-10.9537945,7.8708463,29.848225,-8.856793,-2.0916486,-4.8473263,0.24559347,-21.708174,-2.2238445,1
79,2.92366,13.94535,-5.305127,-6.6293774,-5.534624,-0.38808596,-9.298632,-10.472732,5.589814,24.308777,-7.5818014,-0.49800998,-3.7198544,0.12002113,-16.857067,-2.4991558,1
80,2.5866027,13.168403,-4.137448,-6.564223,-4.758898,-0.5405239,-8.19059,-9.732512,7.965144,30.76378,-9.512164,-1.1597441,-5.291051,0.22871165,-22.178526,-2.6560538,1
81,2.6958172,12.740813,-4.518258,-6.620507,-4.42838,-0.7624472,-8.419672,-9.717889,6.231503,27.867641,-9.063888,-0.28874207,-4.088619,0.26204726,-20.072086,-2.5693562,1
82,1.2305313,15.297388,-5.3966675,-8.131905,-5.4316554,-2.2837017,-9.287185,-10.673804,7.4052253,26.289707,-8.818447,-2.0775723,-4.371803,0.4137011,-18.46871,-1.9153543,1
83,2.2339635,12.4370775,-4.449453,-6.1108003,-4.793685,-0.84452343,-8.04013,-9.56272,5.686198,22.561144,-6.6519513,-2.2382545,-3.201728,0.77827144,-15.804243,-2.1384833,1
84,1.591084,13.796224,-4.6427836,-6.964772,-5.281479,-1.2898505,-8.423295,-9.875378,6.6689467,23.412333,-7.8037267,-2.6208165,-4.3588257,0.22343664,-15.599246,-1.6258475,1
85,1.7309387,12.610826,-4.1280274,-6.471223,-4.576743,-0.5325135,-8.364452,-9.28606,5.8465905,23.182632,-7.628214,-2.3754907,-3.5121536,0.48934883,-15.693396,-0.83901954,1
86,0.9271037,15.233151,-5.0948825,-8.273677,-5.2955465,-1.2306722,-9.742935,-10.217383,6.4151826,25.477541,-8.8301735,-2.6010377,-4.0484266,0.537091,-17.266525,-1.0870637,1
87,1.7894658,12.855402,-4.47725,-6.7408605,-5.160966,-0.8058448,-8.475303,-10.111944,6.276411,23.068256,-7.9993405,-1.4222797,-4.204836,-0.13357922,-15.446161,-1.2988789,1
88,0.8678017,13.584166,-4.835156,-7.302584,-5.3088903,-1.3714485,-8.62429,-9.74557,7.0862694,22.071348,-7.532653,-1.6833233,-4.2934446,-0.15841411,-14.875611,-2.0875893,1
89,2.2401211,12.227316,-4.9330764,-4.9733577,-5.36241,-0.845847,-8.701693,-9.706859,6.676481,21.369928,-8.178486,-1.9211584,-4.4430866,-0.374826,-13.167856,-1.1465113,1
90,2.0288613,15.34718,-5.585524,-8.185715,-6.2220416,-0.41994926,-10.148511,-10.894559,5.1593184,19.252213,-6.3877516,-2.6057265,-3.4108796,0.22032438,-12.414724,-1.4037569,1
91,2.0473106,15.4869175,-5.543549,-8.3671055,-6.62777,-0.62278765,-9.6116085,-11.3957615,3.7220387,17.31403,-5.3822803,-2.289699,-2.969171,0.6654462,-10.593097,-1.7790136,1
92,2.7552657,16.379826,-5.8037453,-5.4516697,-6.8368273,0.57419145,-9.447539,-10.125753,4.105424,19.360258,-6.1168246,-1.9498653,-2.7512197,0.8637025,-13.120207,-2.001668,1
93,1.2975374,15.303414,-5.427372,-6.8927846,-7.0359344,0.03442381,-8.928798,-9.753522,4.5623755,22.65314,-7.0486817,-2.6337805,-3.233765,0.7589441,-15.315967,-1.6566336,1
94,0.9982944,15.304041,-5.316013,-7.4922314,-6.276874,-0.023184435,-9.387653,-9.4087305,4.506428,21.1247,-6.416568,-2.4683294,-2.963313,1.1611379,-14.744204,-2.2589118,1
95,0.41116622,15.700281,-5.6738,-8.692418,-6.9166694,-0.17043255,-10.147549,-10.17054,4.622469,19.574308,-5.944709,-2.5592728,-3.0570211,1.0658649,-12.659354,-2.3693688,1
96,1.8780063,17.338547,-6.4699636,-7.7335806,-7.9644175,1.04247,-11.691512,-11.721347,3.6917465,18.334097,-5.27164,-2.6905785,-2.2008023,1.4358622,-12.83528,-2.5919883,1
97,1.8765436,17.49959,-7.150297,-8.551448,-7.810493,1.0354958,-12.04395,-11.466546,4.2638135,16.681831,-5.224547,-1.6702824,-2.9228427,0.79964644,-10.370589,-2.707463,1
98,2.6282654,15.213496,-6.010842,-6.36961,-6.403052,1.1326578,-10.533102,-9.738007,4.386765,15.769823,-5.0392747,-2.0565739,-2.9402297,1.1957718,-10.405568,-2.5438306,1
99,0.66312104,15.995817,-7.109783,-8.045759,-7.3208594,-0.31887043,-11.8742695,-10.458055,4.0135818,13.777847,-4.14383,-1.886802,-2.7930074,1.6759518,-8.055616,-3.1369784,1
100,0.7451137,14.263689,-6.506686,-7.1870737,-5.58313,0.20673876,-10.794677,-8.635626,3.0400014,11.693569,-2.6805315,-2.141962,-1.7555052,2.457703,-7.145141,-3.6338634,1
101,1.6575071,13.627063,-5.699806,-5.493728,-6.17167,1.0260243,-9.602102,-8.574811,3.6359663,13.07522,-3.313647,-2.273588,-2.3856473,1.6550632,-7.459932,-3.1938999,1
102,1.2038711,13.752042,-5.7033887,-5.087802,-5.4122267,0.56537455,-9.119759,-7.8817525,3.7328453,13.067745,-3.6299825,-2.250331,-2.7549875,1.7525096,-7.8986034,-2.9534006,1
103,1.9689858,14.103869,-6.3011155,-5.397633,-6.4092927,0.29305437,-9.572861,-8.786807,4.940637,16.191917,-4.5676293,-2.259236,-3.5993156,1.5769029,-10.053575,-3.0906343,1
104,2.2058382,14.385001,-7.5848804,-6.648062,-6.3006763,0.39060906,-11.376248,-9.505931,5.2516637,16.968117,-5.5263844,-1.9417398,-3.833767,2.0339732,-10.915286,-2.874123,1
105,0.41023502,11.300734,-4.015588,-6.9557357,-4.8879395,-1.5832437,-7.632362,-7.7468953,7.8189063,18.381605,-5.336578,-1.3073578,-4.6646185,-0.23691827,-11.839183,-2.9094663,1
106,0.69485277,11.074047,-3.796978,-6.766155,-4.7611933,-1.2945892,-7.5399003,-7.287388,6.456568,16.896324,-4.8323345,-1.490713,-4.1655087,0.07719976,-10.505159,-2.96032,1
107,-0.4472364,12.170341,-3.871551,-8.473602,-4.9249735,-2.0455692,-7.936545,-8.11263,7.1643944,19.305307,-4.851155,-1.1100823,-4.706134,-0.38501954,-12.303754,-3.744962,1
108,0.22973786,12.286488,-4.226543,-7.421902,-4.704622,-1.9255254,-8.580624,-7.834132,5.915562,14.867308,-3.6905913,-1.1531913,-3.8678532,0.102365546,-8.60135,-3.41012,1
109,-0.9235063,11.288232,-3.3609834,-7.5552692,-4.5784397,-1.7565103,-7.5935044,-7.5800295,6.295024,17.59847,-5.0790243,-0.95384216,-3.9536312,-0.25466475,-10.860177,-3.0560994,1
110,-0.50492483,12.622539,-4.5523047,-7.409887,-5.490733,-1.9184976,-8.900294,-8.381217,6.0188947,17.200928,-5.014362,-1.2884334,-4.0599365,0.56674427,-10.3155775,-3.4093115,1
111,0.6461738,13.014417,-4.140446,-7.364245,-5.223994,-1.5085912,-8.950464,-8.396636,6.5534453,21.152033,-6.0195947,-1.7731897,-4.2284155,0.516357,-13.805754,-2.9914203,1
112,0.086897954,13.27996,-4.132446,-7.8997483,-5.0908155,-1.6459312,-9.104563,-8.917058,7.355152,15.666977,-4.7548604,-1.9703137,-4.523344,0.83851266,-9.933961,-2.9183846,1
113,-0.444225,13.790467,-4.2266545,-9.157978,-5.3663416,-1.868784,-9.461015,-9.3692875,8.007441,22.04775,-6.277892,-2.325132,-4.663371,0.5877106,-14.272363,-3.0544274,1
114,-0.6823358,14.020036,-5.2183113,-9.423456,-5.2678356,-2.7080677,-9.697663,-9.364946,6.911577,17.85868,-5.6726527,-1.8549954,-4.790033,1.194551,-10.684734,-2.7536895,1
115,0.5554888,13.200726,-5.409518,-7.1902566,-6.0370693,-2.1614728,-9.46771,-9.560936,6.7181377,22.036505,-7.0700474,-1.2333299,-5.002366,0.71538186,-13.347821,-3.065131,1
116,-2.2992022,14.30277,-5.4411917,-9.112095,-6.0892096,-3.0031743,-9.954944,-9.868009,7.1028447,19.292923,-5.975115,-2.1592512,-5.09082,1.2466813,-11.442936,-2.9090638,1
117,0.93800086,15.300222,-5.6012096,-7.878409,-6.455161,-1.0404048,-10.861923,-10.865122,6.716452,22.842747,-6.282394,-1.9260743,-4.6760426,0.96394104,-14.608981,-3.595506,1
118,-0.10040012,16.549055,-6.397226,-7.8729014,-6.992138,-1.8035579,-10.850063,-11.265577,6.0341606,18.621166,-5.8065042,-2.6605146,-4.9011955,1.9090543,-10.741013,-2.6133275,1
119,0.60112435,18.007551,-7.374228,-7.9560075,-7.3972173,-2.47103,-12.229232,-12.083493,6.5973554,16.74831,-5.583882,-2.4857726,-4.426025,2.5893152,-10.316485,-2.4637396,1
120,-0.9642152,16.36713,-7.0726933,-8.552237,-7.456377,-2.579826,-11.623254,-11.724271,5.7283373,17.236048,-5.2258253,-2.3463457,-4.2076864,2.351593,-10.244386,-3.389994,1
121,-1.0942,16.49593,-7.3477325,-8.975749,-7.433156,-2.477954,-11.657694,-11.27521,7.8451285,20.355701,-6.434116,-2.3610568,-5.303939,1.5874254,-12.443799,-3.4046376,1
122,-1.1329488,16.318499,-7.564461,-9.124841,-7.2495327,-2.3138597,-11.763941,-10.751438,7.446375,20.345425,-6.618549,-2.0729423,-4.8064346,0.9281067,-12.233276,-2.6123533,1
123,-0.92004377,18.169378,-8.613195,-9.605332,-8.041478,-1.9581425,-13.099641,-11.425685,8.173662,21.207071,-6.8160367,-2.3307247,-5.406709,1.0765412,-13.060089,-3.034932,1
124,-1.9932677,17.336058,-7.785907,-10.301098,-7.720651,-2.4118307,-12.471315,-11.724146,7.217618,19.042807,-5.9415812,-2.7603111,-4.143222,0.6177665,-11.811058,-2.341789,1
125,-2.161316,19.106245,-7.7556877,-11.252578,-7.96591,-2.2563934,-13.323202,-12.309138,7.2900643,20.056501,-6.5545735,-2.848312,-4.683165,1.7119502,-13.003961,-2.5494797,1
126,-2.4932504,17.514284,-6.9848495,-11.432456,-7.375208,-2.2587574,-12.537187,-11.637812,7.6966715,21.092817,-6.113501,-2.9970055,-4.8211093,1.2792784,-13.3063,-3.2857358,1
127,-2.2285173,20.239601,-8.426376,-12.187788,-8.654307,-2.6609905,-14.161707,-13.094964,6.53283,20.385303,-5.6568627,-3.4513383,-4.3896656,2.2034433,-13.407946,-3.185707,1
128,-2.4455767,19.485474,-7.4542427,-11.516731,-8.298832,-2.030671,-13.50251,-12.607042,7.061445,20.76067,-4.8997846,-2.6711054,-4.3144083,1.5954182,-12.7513,-4.6809464,1
129,-2.388135,21.80762,-8.443035,-12.855816,-8.499674,-2.3774247,-14.965965,-13.186295,7.2470894,21.159342,-5.3050656,-2.4464781,-4.832107,1.228137,-13.062729,-4.512507,1
130,-3.249648,19.455812,-7.4418178,-11.371262,-8.238704,-2.3181164,-13.622079,-12.457529,7.1399846,19.266468,-5.23028,-2.2019167,-4.068085,1.2664515,-11.63219,-3.8170815,1
131,-2.0920906,20.166428,-7.916201,-11.238016,-7.734545,-2.488552,-13.982982,-12.328486,6.8629756,18.46046,-5.0925903,-1.9999967,-4.4207163,0.8443221,-10.83866,-4.000194,1
132,-2.0778017,18.846836,-8.364045,-9.463371,-8.162616,-1.9286659,-13.135026,-11.593828,6.4570074,17.7232,-4.5359225,-1.9800503,-3.4950268,0.92221117,-10.685541,-3.5150168,1
133,-1.5738416,22.048374,-9.009944,-10.9210415,-8.724705,-1.4894009,-15.171211,-12.782073,6.040566,13.721883,-3.392322,-2.518796,-2.971712,1.4708424,-7.9613876,-3.2298758,1
134,-2.1861503,19.6781,-7.9066157,-10.01921,-8.378063,-0.9794754,-13.651903,-11.894434,5.881057,10.888951,-2.8352835,-1.8824043,-3.276696,1.2321199,-5.3321095,-3.431443,1
