,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
24,6.6235,3.837319,-1.4102703,-3.1670685,-1.9536633,3.143866,-5.1890235,-2.8521779,3.978495,2.7983792,1.5869384,-2.3037543,-0.82151175,2.6791532,-3.9846528,-4.175485,0
25,5.5218296,2.4337378,-0.61837965,-1.5046705,-0.5033142,2.8069525,-4.5042534,-2.1203208,4.559623,2.3084104,2.1251047,-2.9914336,-0.8148477,2.8190129,-4.4082365,-4.185901,0
26,7.02251,3.971135,-1.3050922,-2.0578535,-1.819212,2.5805004,-5.3064184,-2.6438713,3.7938426,2.8410535,1.8248866,-2.8572273,0.03691285,3.292925,-4.919587,-4.0982485,0
27,4.613249,1.8661835,0.32296818,-2.2699914,-0.3938533,3.1365263,-3.0752373,-1.8804053,7.487961,4.6653666,1.3412794,-3.3187397,-1.6037306,3.6675591,-7.503473,-5.044294,0
28,4.971246,3.807134,-0.32727745,-3.1229022,-1.1269376,2.881622,-4.1095667,-2.2385588,8.522765,4.3350277,1.8149107,-3.5754552,-0.88750124,3.9706254,-9.001951,-4.5010366,0
29,4.454477,2.4470468,-0.19512251,-2.3362427,0.08154359,3.0257068,-4.3085628,-1.5405426,11.187036,5.958067,0.375461,-3.596278,-1.58324,3.9072142,-11.322042,-4.726819,0
30,5.0233526,3.8674114,-1.0414532,-2.7170703,-0.9900998,3.162792,-5.1644664,-2.885714,10.949074,5.9943852,1.3380668,-3.9556034,-2.441597,6.5741014,-11.062463,-6.56479,0
31,5.273198,2.0572345,-2.445217,-3.9783068,-2.0365603,4.1850877,-5.3523793,-2.8453321,10.823273,5.414002,1.0816896,-4.248004,-2.789238,4.602921,-9.536637,-5.730017,0
32,7.105335,7.974481,-2.728509,-4.816149,-2.8406596,5.2068872,-5.968685,-4.070931,7.406284,3.1744967,1.508441,-3.3504686,-1.2823799,2.2906854,-5.1361046,-4.2080965,0
33,9.782469,8.868172,-4.57903,-3.3659937,-4.810311,5.2551794,-6.539176,-5.856602,8.269069,3.6417956,1.7909234,-3.911675,-0.9545756,2.9650078,-6.960446,-3.70372,0
34,10.159829,8.022053,-3.8896065,-4.5681415,-5.091454,5.308645,-7.0684495,-5.439415,9.839179,4.585451,2.8912697,-4.2030034,-1.3837452,2.9246962,-8.374945,-5.0409718,0
35,10.130719,8.607493,-3.599553,-4.238381,-4.1518188,3.3883646,-6.1392574,-5.1477475,14.659515,5.7023067,0.4061101,-4.2657638,-3.4997518,3.3552437,-10.346122,-4.4464545,0
36,11.83376,6.9281454,-3.4235637,-4.7533584,-5.4209485,4.3460393,-5.996208,-5.3784866,10.349079,4.385412,1.8853749,-4.1571527,-2.3377876,2.8310537,-7.149894,-4.4690914,0
37,11.639908,8.7536745,-3.279293,-4.123699,-4.995675,4.4205074,-6.1426215,-5.6094484,8.908925,4.035363,1.4291694,-4.0297194,-1.5076509,3.3391502,-6.98159,-4.145834,0
38,11.1807995,6.006878,-3.1084487,-2.6675396,-4.0535884,2.8334477,-5.169159,-4.8908143,8.988313,4.0339994,2.3551893,-3.9788713,-1.1464278,2.8306985,-7.512314,-5.0259733,0
39,11.050746,7.2506337,-3.8909905,-4.892,-5.7379465,6.3457446,-6.8575487,-5.9689584,17.81265,7.7260933,-0.23618671,-4.5505323,-5.1366124,3.2521493,-11.946526,-5.099316,0
40,10.926483,7.626557,-4.787778,-4.5543947,-6.130672,5.8873253,-8.206352,-5.6216564,13.569013,5.4612317,2.3591633,-4.7690244,-4.553225,3.1059444,-8.143297,-5.8260927,0
41,12.21381,7.1513042,-4.578288,-4.187008,-6.629385,6.335864,-7.720982,-6.448944,15.32128,6.388351,0.99980533,-4.1020675,-4.19836,3.3122976,-10.512159,-5.5374966,0
42,10.730334,7.5457315,-3.7188587,-4.1230645,-5.035709,3.9473746,-7.1112485,-4.716973,12.258635,4.383124,3.902399,-4.5981565,-3.3471515,3.3340247,-8.704969,-5.94949,0
43,10.163004,5.2716274,-3.4354937,-3.916195,-5.287363,6.089391,-5.9646215,-5.574139,18.13129,7.0599318,-0.06436697,-5.279211,-5.821396,3.857969,-12.310618,-5.4944787,0
44,8.65956,6.817228,-2.6054876,-4.532943,-4.366578,4.175803,-6.082514,-5.121513,11.269482,5.666384,0.9474242,-3.2656186,-3.9108984,3.1250296,-7.229134,-5.6910405,0
45,7.720034,4.548275,-1.7836007,-4.280519,-4.032491,5.4150095,-4.707428,-4.870336,6.218176,2.9910092,1.2810242,-2.7831907,-2.1470504,2.7533553,-3.7743332,-4.492646,0
46,7.4491816,5.520695,-1.6826948,-3.3713865,-2.805936,3.8997784,-5.680657,-4.021012,5.0452547,3.1053653,1.1936926,-2.019247,-1.2004358,2.5535479,-3.6695483,-4.442494,0
47,5.931041,5.5151963,-2.1133068,-2.3175395,-3.048263,5.1448917,-5.75686,-4.3268256,6.7477775,3.6807494,0.81308615,-3.0576117,-1.9540136,2.473044,-4.661438,-4.3694596,0
48,6.52072,6.3541493,-1.7991868,-3.0711899,-2.4645362,3.314321,-5.90789,-3.639885,5.83352,3.5550315,0.7353784,-2.0778818,-0.8089297,2.512895,-4.99315,-4.1393785,0
49,6.039699,5.8268156,-1.4315804,-1.7664727,-2.0224133,4.7374363,-5.623683,-3.2882125,7.3665967,3.1696453,1.7255986,-2.9977808,-1.61211,2.7340214,-5.3427815,-4.2240205,0
50,7.409613,6.073571,-1.4187032,-2.2453804,-1.8751407,4.0634108,-6.2043037,-3.2052083,7.7374887,4.0982966,0.68375957,-2.0735238,-1.415245,1.8401479,-5.8273935,-4.056522,0
51,6.9608502,4.467483,-1.4517363,-2.4742458,-1.9826977,4.330809,-5.258837,-3.0048766,6.6642523,2.8919506,2.285892,-3.387384,-0.0047806604,2.3101397,-5.9285793,-3.6599684,0
52,5.7003775,5.6981473,-0.39936373,-2.9923234,-1.2884685,4.020506,-4.9926944,-3.025294,5.259525,3.0151465,1.2169636,-2.3557882,-0.5063936,1.5625764,-3.9909031,-3.8726916,0
53,8.404114,6.5746975,-3.2696168,-3.8008473,-3.4828894,4.508313,-5.289032,-4.0918193,9.216903,3.5108333,1.9815513,-3.8941996,-1.7951552,2.622522,-6.669005,-4.06799,0
54,4.3499146,12.578762,-3.027019,-5.021269,-1.9022542,2.3056264,-6.6359334,-6.140231,6.6577477,23.577679,-6.1817555,-2.158164,-10.614168,-3.699995,-11.228335,-6.877377,1
55,3.782486,14.213918,-3.5292692,-5.10322,-2.3636186,2.8870254,-7.973268,-6.4181013,5.6920633,23.99899,-6.3245897,-1.5487896,-10.598372,-2.9019132,-11.392799,-7.0009494,1
56,4.857568,14.44659,-3.747626,-4.2082734,-2.3636348,2.9776635,-7.736473,-6.7881875,7.2718396,25.423428,-7.540268,-1.6903795,-11.286126,-3.6334174,-12.620463,-6.5418816,1
57,5.1608157,16.44902,-4.394062,-3.8412797,-2.2880032,3.4647255,-9.331048,-6.8440413,5.5802536,25.33592,-7.3574815,-1.6819832,-11.285315,-3.8070004,-11.594536,-6.6047673,1
58,5.9535966,19.126797,-6.395528,-1.5990236,-3.2295604,4.201879,-11.418071,-6.8200073,6.9712787,26.998524,-8.122397,-2.0077348,-12.337492,-3.7862127,-12.599405,-6.504446,1
59,5.19009,20.068281,-6.3501225,-3.0251496,-3.681203,5.516804,-12.175739,-7.826992,6.1165667,26.147802,-6.862006,-1.8042443,-11.239996,-3.8211043,-12.037494,-7.341604,1
60,6.361765,20.172262,-6.3414288,-1.9297657,-3.4489987,4.8689156,-11.568395,-7.511433,5.6719594,23.215004,-7.221471,-1.6014082,-10.688935,-2.2526593,-11.155768,-5.9564295,1
61,5.296505,19.592571,-6.3924513,-1.5710012,-2.8524108,4.2808304,-11.145025,-7.2281704,4.9876842,23.107988,-6.6049805,-1.6919849,-10.103737,-2.917291,-11.2291355,-6.1985927,1
62,7.1024547,21.925776,-6.57632,-1.5571038,-2.9029925,3.847187,-10.985777,-7.77264,5.9781933,23.027014,-6.7643495,-2.597829,-10.171225,-2.6864343,-11.769358,-5.6019707,1
63,6.9665523,20.32458,-5.8152585,-2.0039487,-2.5988603,3.2599802,-10.281539,-6.361869,5.136338,22.367561,-6.4900384,-1.9568928,-9.543781,-2.2678347,-11.759844,-5.5665426,1
64,8.99247,21.92646,-5.1211944,-1.7718183,-2.4970322,2.9775672,-9.971584,-6.5732083,6.409155,21.624071,-6.25979,-2.374552,-10.312348,-1.2016819,-11.514892,-5.7435074,1
65,7.8512607,21.436283,-7.1619997,0.07474352,-2.0012789,2.5044208,-10.631837,-6.428276,6.1563935,20.43753,-5.655592,-1.7882123,-10.5188675,-1.4191642,-9.803356,-6.712076,1
66,8.6984005,21.757652,-7.228631,0.08497464,-2.6089957,2.9107041,-11.093915,-7.080664,7.2023025,19.945232,-5.6641717,-2.0222769,-9.993545,-0.90057456,-9.55891,-6.757322,1
67,8.741171,20.24943,-7.999218,1.0233765,-2.842152,2.691275,-11.360167,-6.962999,7.87181,21.891666,-5.8352404,-1.7928231,-10.695582,-2.1176248,-11.247514,-7.2784076,1
68,8.298946,19.469141,-5.971288,-0.28566203,-2.3766448,2.0083787,-9.625096,-6.2423716,7.05585,18.162989,-5.0827155,-2.538153,-9.497691,-0.22547683,-8.892918,-6.902593,1
69,8.75159,19.579536,-6.6745095,1.2196335,-2.2886157,2.259247,-10.355898,-6.826011,7.7842455,20.735163,-5.488496,-2.3488932,-10.68896,-1.8383176,-10.3084955,-7.0671372,1
70,9.497179,19.262693,-5.9828296,0.6031778,-2.566595,3.5113556,-10.5415535,-7.5226135,5.7391653,19.253607,-4.8308363,-2.5827692,-9.897121,-1.513401,-8.604718,-6.612345,1
71,8.087018,19.480322,-5.271111,-0.24709764,-2.2656844,3.7034235,-10.08795,-7.142864,5.983537,17.595871,-5.067125,-2.4627428,-8.803964,-0.9811088,-8.23896,-6.0304337,1
72,9.702019,20.093737,-5.3720207,0.8382649,-2.139519,2.3443813,-10.544291,-6.94219,5.4171352,16.880676,-4.7029076,-2.780151,-8.526926,0.15268548,-8.012346,-5.857649,1
73,8.013835,20.293133,-6.2745595,1.6073948,-3.269385,3.865571,-11.70169,-7.7747207,6.439496,17.097113,-4.6838593,-3.2816784,-8.541675,0.15624946,-8.678201,-5.5435843,1
74,9.117537,20.127148,-6.2545333,2.409892,-2.9545734,4.106468,-11.412245,-7.533672,4.0529017,11.5130825,-3.3539462,-2.8967907,-5.7899275,2.2886078,-5.9462795,-4.819456,1
75,8.748504,19.011667,-6.8225565,3.4975839,-2.8348038,4.209369,-11.858257,-7.226449,5.748305,15.414553,-4.555952,-3.396877,-7.6336308,0.49815378,-7.196562,-4.8572073,1
76,8.541044,19.61135,-6.0452766,2.4083514,-2.4225085,2.2562106,-11.012872,-6.8336153,5.6352134,16.708105,-4.2147317,-3.802923,-8.306118,0.5122136,-7.847653,-5.723314,1
77,8.325706,16.941784,-6.606033,3.6464453,-2.9385245,3.0148027,-10.734799,-6.7722745,6.338493,15.746861,-4.4832835,-2.9188173,-7.8962584,1.3448884,-8.511408,-5.613757,1
78,7.4409456,17.330366,-6.397785,3.8568916,-2.927005,2.8666158,-10.142517,-7.7957735,4.3894696,12.773218,-3.0593147,-2.2580748,-6.248428,0.6744253,-5.4713798,-5.862434,1
79,6.561612,14.393191,-5.4312434,2.7856982,-2.2808657,2.2754962,-8.680545,-6.905332,5.292559,16.364046,-4.319335,-3.1785924,-8.28518,0.3231725,-7.7932234,-5.9464808,1
80,7.08883,16.343952,-6.8533063,2.2731013,-2.233711,0.99579424,-9.859054,-5.9781117,4.881157,13.520873,-3.2255898,-3.7921965,-6.6654525,1.983798,-5.940071,-6.536221,1
81,7.491747,17.774836,-6.0532403,0.50235987,-2.331779,1.5148689,-9.517213,-6.40158,5.6793733,16.034424,-4.1714487,-3.7007437,-8.638486,0.22652605,-6.976745,-6.1750736,1
82,5.867757,16.052824,-5.83137,-0.6449318,-1.9646688,2.601152,-9.201265,-6.3019047,4.7724648,11.933269,-3.7726736,-3.1267416,-5.2283354,1.7100353,-5.8650913,-5.4404955,1
83,5.72066,15.0941,-5.946631,-0.2829831,-3.1600122,3.7686527,-9.978344,-7.8525586,4.224774,13.714389,-4.7118545,-2.6473157,-6.1064224,1.2702692,-7.78286,-4.679547,1
84,6.3044696,16.124754,-6.4632335,-0.2968744,-2.708583,2.7160616,-9.9171505,-6.9390974,4.1008673,12.381421,-4.0979214,-2.8438973,-5.9736714,1.7990478,-6.637869,-5.008039,1
85,4.966161,15.515654,-3.8048613,-3.9219642,-2.1330132,3.0971127,-8.43473,-6.802446,2.9830258,11.821866,-4.1367545,-2.687389,-5.405889,0.8524467,-6.1137576,-4.3387933,1
86,4.5541234,16.565275,-4.5283384,-3.8685548,-1.9321697,2.1510866,-9.252418,-5.340136,3.8892512,11.426586,-3.5965886,-2.706977,-4.790319,1.5748848,-6.5977592,-5.0033984,1
87,4.046934,14.663856,-4.5424194,-5.364944,-1.6612949,2.2344472,-8.370117,-5.074025,3.700037,15.557283,-4.2697268,-1.4696509,-7.127885,-0.5133302,-7.219263,-6.4671226,1
88,4.7357044,14.37421,-4.109296,-4.754572,-1.7782601,1.6589873,-7.8468237,-5.673353,5.6791067,17.08142,-3.9945111,-2.5741503,-8.964265,-1.2055627,-7.32164,-7.1740804,1
89,4.2890754,12.491281,-4.0010653,-5.547301,-2.3395085,2.2666261,-7.6355376,-6.172082,5.8418775,18.80079,-4.4503837,-1.7089309,-8.58539,-1.7680988,-9.233935,-6.8337703,1
90,4.286699,14.452745,-3.9431164,-5.710743,-2.2219107,1.7720128,-7.648393,-6.723201,6.448896,22.466465,-5.349883,-1.5447866,-10.166105,-2.7683375,-10.306876,-7.694001,1
91,4.5885377,14.16932,-4.5512724,-6.3452573,-2.6980364,1.5392293,-8.632478,-6.7213926,6.1661777,21.764425,-4.826891,-1.8813778,-9.476403,-3.3813465,-9.829607,-7.475801,1
92,3.7819362,11.4096365,-3.5572019,-5.8117943,-1.7134622,1.7464174,-6.9043307,-6.0378513,6.8176684,23.360909,-5.862789,-1.8645266,-10.544577,-3.093999,-10.393727,-7.635392,1
93,3.4546723,10.2811775,-3.867827,-6.1242113,-2.5353348,2.3132992,-7.4324446,-6.1321297,6.8836055,24.4506,-6.57061,-1.6062611,-10.634379,-3.9405317,-11.841567,-7.260211,1
94,3.3898683,11.566228,-3.111265,-5.150295,-1.8941329,2.2442837,-6.416576,-5.0472836,6.9432364,25.10309,-6.003782,-1.9056977,-11.037291,-3.6683161,-11.904029,-7.711701,1
95,6.4173594,14.686887,-3.7319088,-1.1204678,-1.3355148,2.5866904,-7.877359,-4.405685,7.325982,10.918293,-2.0069919,-4.2918277,-3.7867556,4.405107,-8.564434,-5.365644,1
96,6.522271,16.70248,-3.8797617,-0.98707354,-1.4501368,3.6940682,-9.250187,-5.5046906,6.5613413,11.680437,-3.451829,-3.205158,-5.067759,3.9294512,-7.5640225,-5.398585,1
97,7.806547,17.859396,-5.0324006,-0.9714047,-2.4710455,2.862403,-8.989772,-5.3998237,6.402197,14.1645355,-4.214559,-1.8757876,-4.858639,2.5116756,-9.944698,-5.5692124,1
98,7.6956697,19.104109,-3.8921993,-2.709914,-2.091078,2.5934913,-9.609137,-5.7514877,6.0790024,15.136027,-4.251929,-2.491908,-6.193288,1.3355867,-8.821453,-4.9519086,1
99,6.254928,17.544996,-4.3450823,-1.4556009,-2.269553,2.2377534,-8.294078,-5.7472186,5.0475664,11.4283495,-2.877509,-2.0030315,-3.8214095,1.9105561,-7.5359755,-4.552837,1
100,7.087628,20.568516,-4.07076,-2.8349895,-2.139424,2.7253792,-10.434419,-6.046284,5.0847507,17.658215,-4.7490788,-1.194551,-6.6965814,-0.32833576,-9.833561,-5.006247,1
101,6.3833547,18.17318,-5.560108,-1.1389129,-2.5782907,2.6357486,-9.962908,-6.263939,4.2885313,15.336639,-4.7105517,-0.33166963,-4.5256715,0.8535588,-9.855054,-3.8087869,1
102,6.6521072,17.94587,-4.928871,-2.3418422,-2.8972697,2.0962176,-10.844182,-5.8294725,5.903847,21.946096,-6.309703,-1.2410244,-7.828738,-0.8492375,-12.930686,-4.6073904,1
103,7.0632105,18.059996,-5.2563443,-0.86426675,-3.610188,2.1728296,-9.935479,-6.62817,4.6674056,17.640469,-4.8459654,-1.240234,-5.77207,-0.65253997,-10.359996,-3.738576,1
104,8.228673,18.915989,-5.420453,-1.2758569,-3.6442482,2.087117,-11.048904,-7.043488,5.048393,20.255402,-5.189639,-1.2371662,-8.013374,-1.0155768,-11.206079,-5.3038116,1
105,8.024767,19.134445,-6.715034,0.7175125,-4.035912,2.1956842,-10.97337,-7.022559,4.416741,16.58347,-3.6499872,-2.353384,-5.728616,-0.6646988,-9.943122,-4.657268,1
106,7.206573,21.313251,-6.3186607,-1.8904668,-4.167473,2.870032,-12.188671,-7.4967265,5.675727,21.040697,-4.6436563,-1.9674695,-8.026608,-0.71695936,-12.255895,-5.9579153,1
107,6.206029,20.016588,-7.3990216,0.38351136,-4.722448,3.7497354,-12.49726,-7.9201074,3.9873068,17.372976,-3.395844,-1.4585534,-6.4599004,-0.96738946,-9.329011,-5.5639606,1
108,7.074549,22.938448,-6.560137,-1.7160943,-4.5606537,3.5490892,-12.7037325,-8.170319,5.1539497,20.432304,-4.417262,-1.3827337,-8.693254,-1.2557771,-10.589181,-6.411004,1
109,8.267244,21.658594,-8.470681,0.68359077,-6.261728,4.1778564,-12.690455,-8.122655,4.399048,17.631079,-3.7370305,-1.453512,-7.285122,-1.262587,-8.686902,-6.079468,1
110,7.4647274,22.400198,-5.4945526,-2.3787246,-4.2514815,2.6301553,-11.610953,-7.257652,5.1212373,20.877764,-5.586849,-1.9548874,-8.488662,-1.5949157,-10.434791,-5.733572,1
111,8.343118,22.25675,-6.1939273,-0.48458007,-4.05079,2.8475108,-10.919594,-7.3920016,4.2312503,19.407015,-4.490806,-1.3953859,-7.502142,-1.7744472,-9.575356,-5.404117,1
112,9.184012,23.612059,-5.536109,-2.2850106,-3.6037757,2.1706734,-10.668734,-6.4406214,5.2139764,19.773703,-5.4586244,-1.8151383,-8.079176,-0.51440483,-10.500454,-5.420844,1
113,10.357045,22.80409,-5.901694,-1.7411623,-4.2371683,2.4635892,-10.587276,-6.835012,4.9397073,18.454945,-4.4551845,-1.8992764,-6.788113,-0.8918567,-10.090945,-5.200557,1
114,10.4892,24.102135,-5.134559,-3.139238,-4.330483,2.6072206,-10.351075,-6.9130526,5.1253977,22.311888,-6.205888,-2.1185067,-8.866334,-2.1808124,-11.238635,-5.310318,1
115,10.758071,23.594946,-5.119134,-3.4514222,-4.8381767,2.950209,-9.956798,-7.3204193,5.8525524,22.394188,-5.443326,-2.1692328,-9.077797,-2.6054387,-10.606401,-6.1415315,1
116,8.907269,21.418047,-5.48907,-1.5772375,-3.6287296,2.8087592,-9.305938,-6.3381743,5.8937593,23.812117,-7.310325,-2.1681604,-10.297398,-2.288517,-11.287189,-5.932625,1
117,10.033057,21.389673,-4.8645177,-2.227209,-3.978317,2.525415,-9.093585,-5.958717,6.2403917,22.305244,-5.681088,-2.485217,-9.173991,-2.1157901,-10.513965,-6.203316,1
118,8.912001,21.161882,-5.324651,-0.8960723,-3.596484,2.960151,-8.8695545,-6.4469094,5.3463674,19.318014,-5.395348,-2.5530972,-8.766716,-1.1022669,-8.78077,-5.7953434,1
119,9.520526,20.23214,-5.1427026,-0.7335411,-3.7673128,2.4437542,-8.611419,-5.963523,5.9568725,18.428719,-4.8540726,-2.8074071,-8.582727,-0.3715135,-8.964608,-6.2574,1
120,9.599208,21.375038,-5.84067,-1.8952583,-4.4851694,2.4948888,-9.564548,-5.8857946,6.265451,19.92638,-5.4005413,-2.4173777,-8.872759,-0.6154444,-10.610931,-5.836135,1
121,8.692158,20.866056,-5.4064403,-1.5367603,-4.2931294,3.1719682,-9.169405,-6.1077085,6.2317467,19.91482,-4.7054296,-2.5253477,-8.356579,-0.89274716,-10.912643,-5.984711,1
122,10.745351,23.680307,-6.2398977,-1.32608,-4.8389044,2.8334005,-10.436733,-6.5464783,6.7824726,19.847929,-5.167198,-2.4683292,-8.780372,-0.21264943,-11.253829,-5.9690566,1
123,8.256073,22.01776,-5.3885117,-0.0804579,-3.4577944,3.4541254,-9.483687,-6.386181,6.2913837,20.323204,-4.730465,-1.3553197,-8.162644,-0.037881557,-11.771262,-6.2402043,1
124,9.253353,22.549204,-6.1490707,-0.12986746,-3.5804584,2.1353476,-9.600817,-6.3265705,6.1169667,20.915182,-4.8652515,-1.7160362,-8.450162,-0.1611962,-12.053295,-6.1826935,1
125,8.032013,19.760181,-5.3960943,0.3141059,-3.3497732,2.441103,-8.539926,-6.062838,6.672823,20.313353,-4.154651,-1.8217142,-8.085956,0.43029317,-12.321086,-6.7609105,1
126,9.650243,23.226284,-4.958059,-0.4063677,-3.6691449,2.4171546,-9.624092,-5.8655396,5.7337427,17.84244,-4.2342997,-1.9492673,-7.653026,0.9056582,-10.55033,-5.4944553,1
127,9.0434475,21.405418,-4.1532626,-0.8838174,-3.3540385,2.3826692,-8.655953,-5.664002,6.1939335,18.419077,-4.0434403,-1.5909562,-7.184528,1.4325073,-11.757181,-6.1710043,1
128,11.280385,22.069323,-5.807038,0.19834277,-4.0024657,1.3230139,-10.024829,-5.604132,5.8629174,17.768633,-3.8543878,-2.2534962,-7.061355,0.84211236,-10.779284,-5.5271916,1
129,10.21548,22.1438,-5.702392,0.74933773,-3.639292,1.6780978,-9.770606,-5.856998,6.3035846,19.559313,-4.6654115,-1.5757908,-7.7111373,0.86516,-12.285495,-5.9345694,1
130,10.595487,25.765297,-6.2091813,-0.9325135,-3.9614902,1.4164722,-11.811215,-6.822525,5.8962903,15.308215,-3.007804,-2.3620572,-5.857948,1.2798449,-9.615535,-5.1235,1
131,11.692401,27.684952,-6.177858,-1.0525368,-4.628272,2.1651664,-12.278889,-7.439752,6.158,17.017061,-3.190579,-1.9639959,-7.223388,0.635482,-10.02309,-5.9594755,1
132,11.624245,25.985415,-6.3681307,-1.8770878,-3.9948194,1.5979197,-12.010523,-6.183861,6.090839,14.660283,-3.3229012,-1.9673784,-6.1231794,2.6465886,-10.432309,-5.13281,1
133,10.956304,26.1623,-5.672584,-1.5876842,-4.0867414,2.2771103,-12.155678,-6.4437504,6.3451753,16.936937,-4.087274,-2.580397,-7.1579194,1.3596715,-10.535569,-4.459647,1
134,11.61458,27.905674,-5.9187336,-3.048128,-4.333558,2.420296,-12.441226,-7.3636546,5.647879,14.346615,-2.9694815,-1.8930503,-5.812201,2.3812532,-9.639856,-5.19358,1
135,10.219172,26.008734,-4.990261,-2.606234,-4.6708293,3.0291057,-12.294592,-7.2388625,4.8970037,13.747213,-2.709783,-2.4830775,-5.3818636,0.83826643,-7.816313,-4.702468,1
