,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
10,11.056478,6.6579685,-3.9470994,-5.931941,-3.6407008,2.3375912,-7.4336767,-4.8332376,6.639723,13.896946,-3.061148,-2.4321291,-4.054565,-0.048915908,-6.9688797,-5.1649632,0
11,7.938919,6.6166635,-2.5971293,-5.0270185,-2.7309177,1.4194553,-6.110962,-4.8949666,5.51085,8.849286,-1.1564865,-2.8331513,-3.1896243,0.062779635,-3.93301,-4.3454723,0
12,12.310393,6.672793,-4.061946,-6.5206037,-3.4719722,1.6885388,-7.6794786,-4.4811454,7.2447753,17.19472,-4.8874407,-2.097002,-4.840182,-0.28181309,-8.465948,-5.1452103,0
13,7.186383,6.914883,-1.9195203,-4.57431,-3.0684564,1.6311994,-5.626964,-5.2614846,6.489439,14.922639,-3.3097787,-3.3331387,-3.7319283,-0.53978413,-7.0288205,-4.0211663,0
14,9.386567,6.62593,-2.7415216,-5.404537,-2.822516,1.2699418,-5.997673,-4.3442254,6.0875335,19.057234,-5.6054916,-2.3677268,-4.4142637,-0.24379042,-9.450474,-4.0331507,0
15,7.2863126,6.435536,-1.4546492,-4.663852,-2.1215472,1.0367892,-4.6603603,-4.2978387,6.364732,18.799238,-5.1452193,-2.73711,-4.5766025,-0.210689,-8.766984,-4.629476,0
16,9.844145,6.644526,-3.1285331,-4.901562,-2.9101613,0.5610418,-5.364855,-3.773515,6.819021,18.01009,-5.064985,-2.964454,-4.3437886,-0.38686198,-8.913812,-3.870901,0
17,8.546216,6.5168586,-2.628221,-4.244833,-2.8647356,0.53758717,-5.072035,-5.12447,6.805315,21.702528,-6.0784817,-2.6327133,-4.6056533,-0.68695664,-10.046026,-4.1964636,0
18,11.171436,6.7468967,-4.1092663,-4.1709447,-3.7184887,0.3287172,-6.6091375,-4.710808,8.487076,16.30635,-4.16766,-3.6707714,-2.4506705,-0.17808999,-10.181981,-3.509529,0
19,9.68278,5.475652,-2.5640626,-4.6963496,-2.9592133,0.20155509,-5.7137938,-4.309761,6.7198257,17.783503,-3.7725706,-2.6285326,-5.2037606,0.03651814,-11.103853,-4.794097,0
20,9.395808,6.043643,-2.1308827,-4.9369435,-2.3664606,-0.016793266,-5.1144834,-3.8801763,6.000131,18.098116,-4.2756157,-2.8508053,-4.9372077,0.77878296,-10.92118,-4.2133446,0
21,9.321114,6.0779696,-1.2286805,-5.241271,-2.4499707,0.59741724,-5.081504,-4.7616005,9.405864,19.715229,-4.6921024,-3.2958786,-6.0805135,-0.30673528,-12.145544,-4.8307714,0
22,10.350111,6.5899243,-2.301011,-5.8460126,-2.4818919,-0.10407278,-5.316067,-4.3789515,10.177682,16.690424,-4.08142,-3.1554403,-5.4747825,0.4687127,-11.717161,-5.2787695,0
23,11.929402,6.885838,-2.9361973,-5.9520063,-3.4303124,0.124723405,-6.066184,-4.3483953,8.053613,16.22808,-3.529077,-2.222796,-5.63427,0.96084315,-10.421907,-5.7036033,0
24,12.539519,6.702955,-3.7120697,-5.6628532,-3.466618,-0.9597568,-7.266713,-3.8278275,8.514898,18.064465,-3.6507227,-1.6682371,-6.729572,0.18480164,-10.50609,-6.1587095,0
25,13.905656,7.0085335,-3.0778224,-5.154272,-3.7302966,-0.54992175,-7.204686,-5.3142014,6.009175,12.280304,-2.4583714,-1.759065,-4.0516577,1.958842,-7.7500663,-5.253743,0
26,13.3443575,7.428322,-2.6614423,-5.737823,-2.6239786,-0.691694,-6.4009337,-4.4000835,4.340798,11.314801,-0.84214467,-1.8030208,-3.159049,1.8057857,-7.519194,-4.80644,0
27,13.767271,7.665295,-3.4056792,-5.2300944,-3.4318445,-0.9274624,-7.0862036,-5.0685287,5.8576975,10.677301,-1.5964872,-0.88940924,-2.9235816,1.8165001,-8.297961,-5.1154575,0
28,12.982978,7.886747,-2.9260213,-5.3652463,-3.0842314,-1.0123816,-6.5123014,-5.0410094,5.1401706,8.499055,-0.19574617,-2.1484973,-2.8348365,1.1821109,-5.523146,-4.890488,0
29,11.096261,7.8310323,-2.2308476,-5.6655345,-2.6042287,-0.7615332,-6.1128755,-5.3184757,10.067531,7.533148,-1.2261987,-0.7828525,-2.8369765,0.77896893,-6.6715717,-5.6920013,0
30,10.174794,8.323385,-1.9193801,-5.6639314,-2.5408583,-0.4640907,-5.611681,-5.2186074,5.159332,3.8286717,0.38126838,0.049390487,-1.644415,2.1777787,-4.3714814,-4.4618964,0
31,11.1521435,8.649818,-2.0353296,-5.805202,-2.7128959,-0.57742816,-5.806554,-5.6355224,6.639354,3.0444748,0.34996694,1.3003312,-2.0125744,2.8274517,-5.403405,-5.4131794,0
32,8.030532,8.648518,-1.0024276,-5.588583,-2.1119337,-0.28898415,-5.083362,-5.512229,5.9995155,3.1238217,-0.05225125,0.82095844,-2.5044262,2.317947,-4.5061774,-4.8814936,0
33,8.098834,7.8774776,-1.1160282,-5.4028583,-1.612118,-0.300425,-5.2391396,-4.743105,4.9785986,1.2203897,0.37588453,1.1922661,-1.3932419,1.1287857,-2.153363,-4.330491,0
34,7.3807964,8.237779,-0.9653673,-5.3846965,-1.4797581,-0.30129725,-4.6903567,-4.523762,4.476463,2.0056183,1.4523891,0.46716404,-2.2187955,2.1267529,-2.7086976,-4.699396,0
35,10.789666,8.2935095,-1.4586034,-5.845823,-2.5306897,-0.48915428,-6.01293,-5.9130425,4.2762113,1.0793062,0.7208336,0.1617167,-0.90450925,1.1660018,-1.5899498,-3.9784966,0
36,11.266475,8.858814,-1.8241618,-6.005181,-2.0097275,-0.7880937,-6.4605346,-5.053812,5.0009604,0.91969895,1.4871986,0.4233606,-2.3114524,1.0333859,-0.7486135,-5.195808,0
37,12.02158,8.5321,-1.9099324,-5.7015033,-2.5013056,-0.70165807,-6.1141667,-5.326821,4.873647,0.59843063,1.9074818,-0.50604385,-1.2427069,1.0931154,-1.5208886,-4.700349,0
38,10.562212,7.9720974,-1.7493435,-5.190331,-1.7759923,-0.87108034,-5.6321774,-4.5463595,3.9712582,0.9104464,1.8694009,0.070835285,-1.6806903,1.3255897,-0.44530445,-4.742403,0
39,11.744949,7.721825,-1.1942568,-5.0021405,-1.9726013,-0.64029133,-4.9730897,-4.6805134,6.0894446,1.136143,2.12361,-0.8612414,-2.046711,0.7921909,-0.8014182,-5.4409304,0
40,10.094212,8.011522,-1.4395595,-4.731283,-2.0531175,-0.77190095,-5.4433556,-4.827008,4.8982534,1.1613003,0.5495467,-0.05856567,-2.036766,0.4961666,1.2333802,-4.6495457,0
41,8.404055,7.783878,-0.56449974,-4.7341375,-1.5041348,-0.54643244,-4.3069334,-4.976933,6.090039,1.3190725,2.077001,-1.0666144,-2.0402489,0.6139126,-0.24365066,-5.308778,0
42,8.309162,7.677195,-0.89704597,-4.927887,-1.8942724,-0.69086856,-4.75928,-4.9703,8.7208185,3.2763648,-1.0183476,0.23079646,-2.9622967,0.4653617,-1.075433,-5.19453,0
43,7.7797556,7.6453233,-0.7545006,-4.498818,-1.6984954,-0.91087455,-4.340232,-4.518038,5.2104816,1.2937744,2.0236082,-0.8942583,-1.1647065,1.2630215,-1.6913835,-4.8942504,0
44,8.270324,7.7874928,-0.8871777,-4.284334,-2.1957097,-0.7611097,-4.2270594,-4.7608523,3.5603807,2.0360801,1.1275929,-0.08044693,-1.7882377,1.4176599,-0.44095027,-4.8163795,0
45,8.388531,7.811951,-1.0699925,-4.97047,-2.3368766,-0.51821375,-4.400149,-4.848636,4.2653146,0.32994425,2.7063653,-1.175673,-1.2284883,0.6983472,-0.121007994,-5.1102004,0
46,9.800055,8.198636,-1.3908241,-4.2610583,-2.6890135,-0.9657939,-4.662896,-4.8264976,2.841622,1.9930838,1.6476654,-1.5276167,-1.769803,0.8027137,1.1084826,-4.7688465,0
47,6.5050898,6.972976,-0.64192176,-4.6559005,-1.6844295,-0.7955547,-3.3547444,-4.0619907,4.513315,0.8566543,2.401417,-0.52863586,-2.1388245,0.7604261,-0.31685472,-5.3353753,0
48,10.6615925,7.8626027,-1.7989374,-4.373449,-2.989016,-1.1017318,-4.963725,-4.845874,3.5986185,1.5624166,1.3398125,-0.72853756,-1.763704,0.80459106,0.20496356,-4.864125,0
49,7.69125,8.018072,-0.90132535,-4.5861907,-2.50506,-0.5440365,-4.500515,-5.02755,5.6675086,1.7375417,2.7550123,-1.5753138,-2.146199,0.57004136,-0.53769857,-5.460347,0
50,13.249156,7.2267222,-3.077894,-4.1794596,-3.2513058,-1.0451934,-5.7026563,-4.178344,9.086872,2.103014,0.711119,-0.76447886,-3.1900425,0.68158835,-1.9500448,-5.7449102,0
51,9.356274,8.159888,-1.6118485,-4.836496,-2.5848253,-0.63123095,-4.784641,-5.0890117,12.772258,2.281543,0.91770613,-0.88824,-3.8244047,0.6312006,-4.6084228,-6.804792,0
52,16.093271,7.7426147,-4.095111,-5.077104,-3.9627507,-1.3836498,-6.4722033,-4.3889546,7.0545993,2.544215,0.60456175,-0.6099796,-3.0341387,1.2104502,-1.7914525,-5.7736883,0
53,11.700133,7.837682,-2.3163145,-4.9729476,-3.2057533,-0.34834343,-5.2036877,-5.016335,11.711453,2.9988344,0.02764292,-1.4635481,-2.7534957,-0.079042174,-4.1831756,-5.8679976,0
54,13.95249,7.7591696,-2.8521385,-5.3340325,-3.1477952,-0.7694603,-5.4554996,-4.509764,7.220915,3.3980079,0.9915594,-1.9411261,-2.6111875,0.5679095,-1.2666887,-5.926005,0
55,11.600121,7.8466225,-2.0340996,-5.3078003,-2.8613956,-0.4193846,-4.7779713,-5.021156,12.898492,1.7801958,0.06164197,-0.45067188,-3.9617417,-0.6523089,-1.867711,-6.844997,0
56,14.893122,7.4010954,-3.027917,-5.806722,-3.5319295,-0.6200718,-5.657573,-4.943201,5.7425776,2.7469137,1.8579682,-1.5358858,-2.4548078,-0.04067324,0.16061978,-5.961902,0
57,13.7727585,7.6025176,-2.8994806,-4.9275217,-3.329318,-0.15356286,-5.340754,-4.910475,12.679822,4.0090623,-0.10838519,-0.88488036,-3.5767941,-0.4291069,-3.9442425,-6.2725487,0
58,11.962385,7.930685,-1.9332348,-5.082416,-3.2014189,0.05900672,-4.9077134,-5.4575477,4.608765,2.4344566,2.1336663,-1.787402,-1.7529281,0.6185538,0.2846492,-5.5365214,0
59,12.385639,8.046979,-2.5080273,-5.1902103,-2.9741516,-0.067864016,-5.371681,-4.80677,11.422655,2.9259176,1.0244801,-0.700562,-3.6236644,-0.19762327,-2.5684683,-6.857389,0
60,10.629415,8.133526,-1.3410326,-5.1359406,-2.4389615,0.1959069,-4.3811903,-4.824158,5.464353,1.7360514,2.4556546,-1.543286,-2.530956,0.2914941,0.832173,-5.872434,0
61,12.289586,7.8325076,-1.842334,-5.0097995,-3.033204,-0.15149337,-4.8281574,-5.2106524,5.7351704,1.7318066,0.6179618,-0.32172188,-2.173984,0.34854844,0.46830028,-5.277096,0
62,8.048568,7.795674,-0.39886847,-4.571961,-1.9212443,0.036469817,-3.2615976,-5.2107563,8.468861,5.163077,0.60021496,-1.7230395,-3.3773165,0.4314585,-2.5932405,-6.1537333,0
63,9.972779,7.83457,-1.4251169,-4.803904,-2.839717,-0.27212417,-4.192016,-5.431452,4.307909,2.3960986,1.0530955,-1.0101329,-1.4753982,0.613244,0.39177927,-4.878737,0
64,10.742,7.954703,-1.5059732,-4.9410114,-2.5579436,-0.040270537,-4.297828,-5.2110443,1.463723,0.73180974,1.890226,-1.3968563,-1.4016846,0.31945035,3.82391,-4.435914,0
65,10.022834,7.7920976,-1.3692057,-3.9339588,-2.7486079,-0.17803335,-3.8698611,-4.8998275,3.0590723,1.8458804,1.029992,-0.06079475,-1.563368,-0.371051,1.5740389,-4.691957,0
66,7.897371,7.731541,-0.67022395,-3.9164152,-2.2660918,-0.043379813,-3.2875943,-5.176735,1.9259806,0.8189749,2.4043868,-1.5540053,-1.6024196,0.09876646,3.3630896,-4.6244736,0
67,6.265253,8.816533,-0.5650964,-4.5772676,-1.4142116,1.2275102,-6.092109,-5.1116533,2.2776368,1.7493674,1.2283715,-0.8202255,-1.4784126,0.18731442,2.1100087,-4.558552,0
68,4.5388227,8.563845,-0.20685837,-5.334127,-1.3649689,1.240545,-4.940012,-4.9962273,3.7507548,6.2633705,0.8134477,-2.1832135,-2.8718402,-0.109691165,-0.533052,-4.672695,0
69,4.5370526,8.771076,-0.6235405,-6.0082603,-0.76461196,2.3889327,-5.288311,-4.537323,3.0516243,11.045046,-1.8452425,-0.043635733,-2.4230237,0.7011736,-5.4207854,-4.2753634,0
70,5.6858697,8.464147,-1.0821215,-6.3886843,-1.3343371,2.0742035,-5.093166,-4.455633,4.2540426,13.484133,-3.946768,0.8761738,-2.9114451,0.24254143,-6.068367,-4.0419626,0
71,4.6981072,7.2613997,-0.94867074,-6.32975,-1.3860005,1.5759923,-4.7501936,-4.1890507,5.5950975,14.609034,-4.0489798,-0.5484116,-2.895075,-0.47053155,-6.7015924,-3.6760755,0
72,3.944181,6.5826364,-0.13889179,-5.322997,-1.6624316,0.984247,-3.6440096,-4.3353906,5.3336415,20.9972,-5.28904,0.6214618,-5.7279763,0.5349132,-8.995261,-5.8336897,0
73,4.880623,7.6717634,-1.2699325,-6.5667496,-1.992184,0.9924056,-4.0768795,-4.5249944,5.542427,15.122568,-2.7534115,-0.73069906,-3.222334,-0.7757698,-8.312646,-4.7201285,0
74,6.318055,7.2826295,-1.5592202,-5.8240137,-2.4321363,0.010443427,-3.9657292,-4.198282,4.943922,21.797483,-6.1897364,0.13000411,-3.7541907,0.5270947,-9.607943,-4.092718,0
75,5.142493,7.6198254,-1.2092425,-5.9416127,-2.1035974,0.89976084,-3.6730099,-4.2453713,4.674488,17.114557,-3.532853,-1.1450603,-3.4061031,-1.2537315,-6.319907,-3.692992,0
76,5.024615,6.937412,-1.0130159,-5.5131483,-2.1676605,0.6259095,-3.1878142,-3.8064067,5.951834,20.922218,-6.285753,-2.1476247,-2.5559351,-0.42563468,-8.08272,-3.3023012,0
77,2.5700283,6.9501834,-0.07972458,-5.605974,-1.6698364,1.2009261,-3.0884724,-3.8432152,5.633523,14.098637,-3.1206014,-2.6483333,-2.7005558,-0.7043979,-5.906302,-3.7672257,0
78,3.9565532,6.3756895,-0.96804833,-6.547892,-1.812013,1.3053696,-3.3411288,-2.8727236,6.133117,20.53005,-5.8934574,-2.9734478,-3.980951,-0.87357557,-7.9961944,-3.5413294,0
79,2.0850546,7.427104,-0.3800996,-5.949134,-2.0348914,1.7727869,-3.1287332,-4.0480676,5.220088,14.157252,-3.5116582,-3.0402114,-2.6587868,-0.6183395,-5.470286,-3.395779,0
80,2.4572413,7.063837,0.13393459,-4.808922,-1.2969346,1.9261739,-3.2070005,-3.420973,7.1070557,26.089142,-7.380833,-2.2760682,-4.8308287,-0.6060614,-10.749543,-4.0094304,0
81,6.9912224,8.309742,-1.8272014,-6.4464116,-3.534727,1.7912605,-6.015907,-5.290775,6.588367,18.100748,-3.7105634,-2.9236703,-3.3445654,-0.5550528,-7.718798,-3.8377008,0
82,4.158931,6.280794,-0.27585542,-5.3545766,-2.0363302,0.14163962,-3.5710497,-4.2401357,-0.28813815,-0.888137,1.0131054,-0.8522194,-0.8053989,0.10809181,5.6402254,-3.5992787,0
83,4.071325,6.240389,-0.023610964,-5.2093506,-1.9052452,-0.13150582,-3.429407,-4.4014063,-0.18224265,-0.57777554,1.4271199,-1.1038399,-0.82957584,0.04927883,5.5236144,-3.8309977,0
84,2.8102067,6.505147,0.86084986,-4.726377,-1.7669206,0.38334757,-2.3900678,-4.7677712,2.1824856,0.25818008,0.9258006,-0.6775126,-0.832682,0.39440525,2.8102496,-4.1303964,0
85,2.3953927,6.6947994,1.1749375,-4.9017234,-1.6732435,0.3167221,-2.0630052,-5.2297816,1.527649,0.5391887,1.5645468,-1.2170502,-0.90726626,0.141776,3.048597,-4.2356467,0
86,3.8024201,7.36276,0.64594567,-4.642649,-1.6923772,0.4511087,-2.8049765,-4.8441315,-0.5220791,-0.8859232,1.0186315,-0.86588424,-0.6887427,-0.026388455,5.8439703,-3.5731463,0
87,1.8579413,6.190163,1.6893021,-4.141098,-1.1193842,0.12223475,-1.4181848,-4.114569,-0.17304403,-0.5684418,1.2515004,-1.0541176,-0.8533398,0.14482339,5.230277,-3.7483625,0
88,3.4514654,6.5102153,0.74530745,-4.16194,-1.683612,0.09216499,-2.4311366,-4.360722,0.72422314,-0.39849758,1.0187924,-1.0308666,-1.3685888,-0.02166465,4.9434476,-4.088829,0
89,2.8999357,6.593056,0.82989025,-4.0930543,-1.4654287,-0.14635049,-2.5794346,-4.3550396,1.3620998,-0.44461977,1.3520573,-1.1300768,-1.1490921,0.2898823,3.888604,-4.0701957,0
90,3.4946766,6.3114033,0.5275533,-4.4063416,-1.2888441,-0.053781774,-2.6814647,-3.9835398,0.8013791,0.094150454,1.0767504,-0.9436627,-1.3536814,0.33649632,4.62615,-4.2393327,0
91,3.9986608,6.2736464,0.04282938,-4.0769815,-1.1286196,-0.51093185,-2.902994,-3.5102305,3.1499627,0.72738063,1.1040347,-1.1944939,-1.8745178,0.18660444,2.8343716,-4.4771295,0
92,4.851883,5.9344015,-0.018951602,-3.9932013,-1.543115,-0.32187724,-2.6863468,-3.8856115,2.4947088,0.38428053,2.0889256,-1.3880247,-1.8372338,0.30465677,3.4529226,-4.940787,0
93,3.8044608,6.189761,0.8230505,-4.5980163,-1.1896617,0.2933616,-2.2588332,-4.1230206,2.1865354,0.2699451,1.334564,-1.3297614,-1.3817077,0.25260356,3.5756283,-4.002495,0
94,3.8045323,6.089705,0.76368105,-4.55535,-1.2630346,0.18391526,-2.4372375,-3.7612498,0.93583095,-0.17425291,1.9301279,-1.2153944,-0.6682808,0.9135514,3.4678698,-4.108118,0
95,5.433475,6.413865,0.33103386,-4.4730997,-1.6651183,0.15172768,-2.9088767,-3.8336158,4.6164007,0.60635656,2.1897085,-1.5179596,-1.2948804,0.6255358,0.8400036,-4.73712,0
96,3.206448,6.087991,0.7345457,-4.4067335,-1.2116652,-0.07105473,-2.485343,-3.6199229,1.2238209,0.6301023,1.353115,-1.6330599,-0.048389185,1.5152501,1.6128384,-3.6123033,0
97,6.79438,7.129141,0.44521108,-4.377179,-1.9658626,0.3955041,-3.2088335,-4.24223,3.1199353,1.1558546,1.6289246,-1.9503679,-0.6133649,0.71916854,1.408043,-4.0214205,0
98,5.1697264,6.7300973,0.75991714,-4.4402475,-1.7040082,-0.06718919,-2.4098284,-4.0537863,1.8565638,1.0356241,1.7012483,-1.870177,-0.56777096,0.6574745,2.4047487,-3.8349638,0
99,6.3512673,6.855944,0.7204963,-4.162779,-1.8554476,0.10186632,-2.4588375,-3.9533174,1.6345631,0.9856072,1.4904944,-1.8453577,-1.0856514,0.5354603,3.2426105,-3.8294542,0
100,5.0420084,6.627819,0.88730013,-4.1987476,-1.5741616,-0.3257203,-2.1321661,-3.9748974,0.9111016,0.51844203,1.4401745,-1.5128435,-0.8015507,0.59791774,3.360149,-3.5191846,0
101,4.4566073,6.7572684,0.64347506,-4.1603255,-1.3287659,-0.38638538,-1.5520829,-3.3288796,2.691033,1.5971297,1.1641158,-1.8336481,-1.2285391,0.32289428,2.9191525,-4.0316033,0
102,3.5200288,6.497902,0.9389255,-4.0761633,-1.109066,-0.58205926,-1.229961,-3.72626,3.5203962,2.663111,1.2286198,-2.315323,-1.0307436,0.26228854,1.3843982,-3.7538724,0
103,3.6192546,6.9199657,0.37513685,-4.3121257,-1.2125154,-0.26770377,-1.6760659,-3.3728049,1.3203871,0.67400956,0.9671729,-1.4000815,-1.1146456,0.3411043,3.8733277,-3.6805937,0
104,4.233404,7.220464,0.36145785,-4.4946012,-1.2310215,-0.12771466,-2.0675375,-3.113423,1.1252812,0.7212118,1.5166198,-1.5216984,-1.0400615,0.5291626,3.2351954,-3.7230747,0
105,3.4603746,6.5751624,0.3794854,-4.3146787,-1.3174479,-0.13093853,-1.624711,-3.2078578,0.2326689,-0.053911336,1.0487928,-1.0235314,-1.0174371,0.2582872,4.903812,-3.66956,0
106,5.2938056,6.764398,-0.11150293,-4.287487,-1.607555,-0.104975805,-2.441103,-3.3344448,1.0503142,0.6746408,1.0973979,-1.464908,-0.90063703,0.62282616,3.2305095,-3.5861635,0
107,4.702309,6.8030066,0.25228846,-4.6767526,-1.6493001,0.10247031,-1.9823363,-3.3188076,2.0143785,1.4654584,2.0816977,-2.1705637,-1.0086148,0.27538273,2.118836,-4.037397,0
108,5.831452,7.1017675,-0.26782897,-4.8739076,-1.8004924,0.140894,-2.999563,-3.2922437,1.761726,1.3515803,1.554246,-1.6362253,-1.075362,0.83523476,2.6008394,-4.07013,0
109,6.1968966,5.8902383,-0.5565103,-4.921836,-1.7919165,-0.06716902,-3.0524614,-2.649863,1.8041588,1.3385042,2.2703476,-1.6444546,-1.848527,0.3398831,2.6681614,-4.607254,0
110,6.79719,7.2833443,-0.692096,-5.2812138,-2.1954777,0.09635907,-3.668009,-3.8477707,5.0215416,2.5230446,2.070327,-2.4129896,-1.7585236,-0.10729085,1.0640954,-4.91057,0
111,4.886336,6.801067,0.10600641,-4.9899216,-1.435848,-0.31366175,-2.7474744,-3.308101,6.7293935,2.832136,2.123483,-2.045882,-2.24084,0.0015369318,-0.46279657,-5.2747436,0
112,6.4176583,6.9830613,-0.2889518,-4.993529,-1.8830452,0.22186068,-3.4174488,-3.4691825,12.404785,4.4145803,1.8810054,-2.2270088,-3.5954084,-0.15169886,-4.2342463,-6.749217,0
113,6.1341314,6.3014374,-0.5634364,-4.7744994,-1.5275669,0.0064354837,-3.1891844,-2.6704311,11.943887,3.4403527,0.6783882,-1.5672189,-2.4415948,0.048906915,-4.2857547,-5.9578376,0
114,5.7059245,6.866628,0.06499996,-5.184877,-1.5397891,0.08784138,-2.8236582,-3.3445246,11.31019,2.7918947,3.8352952,-2.22171,-2.7192101,0.17765728,-4.6517324,-6.9844866,0
115,4.1954937,6.6889434,0.7159101,-4.4459505,-1.1392739,-0.075143844,-1.8205667,-3.2205732,6.118652,2.1242766,1.9701334,-2.5113375,-1.3125057,0.24029197,-0.8962132,-5.0106225,0
116,4.3383355,6.758597,0.82131255,-4.67866,-1.1956189,0.11652121,-2.119976,-3.4528177,2.6228557,1.3528074,4.3014593,-2.2481785,-0.99475205,1.0475668,0.41575646,-5.2842464,0
117,5.077582,6.6993947,0.5759759,-4.6542974,-1.3521129,0.18982965,-2.344267,-3.2768664,5.1439157,2.4707408,2.3311865,-2.5582087,-1.6471379,-0.04806092,0.14544381,-5.165788,0
118,5.751713,7.1778216,0.20747529,-4.626757,-1.7302315,0.33628812,-2.948339,-3.716643,3.4123688,1.3245534,6.3850327,-2.870918,-1.1255006,1.1121471,-0.5078156,-5.733913,0
119,7.0687923,7.6941476,-0.04232809,-5.180374,-1.7720112,0.19185892,-2.8765054,-3.7192757,5.497658,2.1217124,2.9332895,-2.3822234,-0.6534119,1.7661029,-3.0946372,-5.3848467,0
120,5.7077045,6.9358163,0.22149242,-4.853365,-1.813996,0.20037177,-2.5343182,-3.4329476,11.858421,3.5202286,1.5015132,-1.8118885,-3.314198,0.8050483,-4.5854764,-6.877245,0
121,6.757398,6.8160043,-0.23093763,-5.031982,-1.7655267,-0.07955071,-2.874197,-3.1820936,6.121967,2.6483312,1.9599842,-2.0040097,-0.54023045,0.6394657,-2.8811717,-4.7606483,0
122,6.1226177,7.0760894,0.18314938,-4.5571737,-2.0753622,0.02927652,-2.5592356,-3.4489405,10.0084,2.4768343,2.894253,-1.5975208,-2.635363,0.9574041,-3.8578062,-6.825139,0
123,6.505532,6.998768,0.17906997,-3.9139407,-1.7478777,-0.18892589,-2.4150717,-3.1457732,6.8866253,2.9671326,2.2318745,-2.0182111,-0.7614464,1.0921848,-3.3383234,-5.4383774,0
124,5.6216173,7.187075,0.13979155,-4.4645023,-1.832638,-0.25564498,-2.439756,-3.4174337,2.8405488,0.74173737,2.2883427,-1.4910928,-0.60089934,1.2239174,0.44580102,-4.98292,0
125,8.140332,6.784207,-0.9310503,-4.2352405,-2.2682261,-0.16293827,-3.8128045,-3.2537272,4.106927,2.0020394,2.082282,-1.873725,0.2088153,1.0476803,-1.5205591,-4.581535,0
126,6.1262784,7.1198864,-0.50798786,-3.73802,-2.321301,-0.24665728,-2.9116755,-3.7124217,3.3476958,1.3804073,3.9191341,-2.1651788,-0.45248118,1.7441318,-0.99104214,-5.354401,0
127,6.914126,6.518533,-0.28675935,-4.1768284,-2.1452723,-0.08034283,-2.8504457,-3.6966205,2.6557696,2.1813421,1.8196574,-2.0384333,-0.00071747974,0.5877197,0.42813003,-3.9865398,0
128,5.277045,6.3326902,-0.2734028,-3.6843894,-2.1110706,-0.62972295,-2.5202913,-3.594691,0.60203016,0.26464003,1.2097075,-1.5202004,-0.20658758,0.46157423,3.7235346,-3.4807372,0
129,8.58484,6.922421,-1.1074971,-3.8978693,-2.539111,-0.4439944,-3.5082362,-3.1313183,0.55900884,0.4176601,1.7856758,-1.5308465,0.38932347,0.4344964,2.990229,-3.5194743,0
130,8.158847,7.016435,-1.1943744,-3.7065372,-2.6686068,-0.45932117,-3.8080308,-3.290006,-0.7192936,-0.91696256,1.3234338,-0.9682598,-0.83338934,-0.04902761,6.228058,-3.6421263,0
131,7.2482467,7.2018766,-0.40159288,-3.6569407,-2.3448603,-0.27246693,-2.8342876,-3.5509837,0.4226195,0.25906494,1.4632113,-1.3255972,-0.03923566,0.27715856,3.691966,-3.7039084,0
